invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_price,profit
4272,WALM037,League City,Fashion accessories,52.0,1.0,01/10/23,17:59:00,Ewallet,8.0,0.48,52.0,24.96
4273,WALM077,Coppell,Home and lifestyle,15.0,1.0,19/12/20,17:58:00,Ewallet,5.0,0.33,15.0,4.95
4274,WALM010,Laredo,Fashion accessories,43.0,2.0,06/11/20,16:46:00,Ewallet,6.0,0.48,86.0,41.28
4275,WALM018,Frisco,Home and lifestyle,22.0,1.0,05/12/22,18:15:00,Ewallet,9.0,0.48,22.0,10.559999999999999
4276,WALM036,Allen,Fashion accessories,55.0,2.0,16/10/20,17:43:00,Ewallet,8.0,0.48,110.0,52.8
4277,WALM008,Corpus Christi,Home and lifestyle,84.0,2.0,06/11/22,15:35:00,Ewallet,6.0,0.48,168.0,80.64
4278,WALM034,College Station,Fashion accessories,63.0,2.0,12/11/21,18:17:00,Ewallet,6.0,0.48,126.0,60.48
4279,WALM006,El Paso,Home and lifestyle,67.0,2.0,11/10/23,20:55:00,Ewallet,7.0,0.48,134.0,64.32
4280,WALM096,Eagle Pass,Fashion accessories,44.0,3.0,21/11/20,16:18:00,Ewallet,6.0,0.18,132.0,23.759999999999998
4281,WALM076,Huntsville,Home and lifestyle,83.0,2.0,28/10/22,17:22:00,Ewallet,8.0,0.33,166.0,54.78
4282,WALM043,Baytown,Fashion accessories,74.0,3.0,18/11/23,17:24:00,Ewallet,9.0,0.48,222.0,106.56
4283,WALM058,Port Arthur,Home and lifestyle,55.0,1.0,13/08/21,18:00:00,Ewallet,8.0,0.33,55.0,18.150000000000002
4284,WALM018,Frisco,Fashion accessories,67.0,2.0,17/11/21,18:55:00,Ewallet,6.0,0.48,134.0,64.32
4285,WALM094,Alamo,Home and lifestyle,46.0,2.0,20/10/23,19:47:00,Ewallet,6.0,0.33,92.0,30.360000000000003
4286,WALM091,Little Elm,Fashion accessories,66.0,2.0,28/12/21,20:01:00,Ewallet,9.0,0.33,132.0,43.56
4287,WALM004,Austin,Home and lifestyle,33.0,2.0,11/09/20,15:53:00,Ewallet,4.0,0.48,66.0,31.68
4288,WALM028,Odessa,Fashion accessories,52.0,2.0,05/12/23,18:27:00,Ewallet,4.0,0.48,104.0,49.92
4289,WALM078,Del Rio,Home and lifestyle,76.0,2.0,06/08/20,16:20:00,Ewallet,7.0,0.33,152.0,50.160000000000004
4290,WALM033,Pearland,Fashion accessories,40.0,1.0,16/11/22,15:12:00,Ewallet,4.0,0.48,40.0,19.2
4291,WALM053,Conroe,Home and lifestyle,24.0,1.0,18/09/21,20:15:00,Ewallet,8.0,0.57,24.0,13.68
4292,WALM028,Odessa,Fashion accessories,68.0,2.0,19/11/23,18:39:00,Ewallet,9.0,0.48,136.0,65.28
4293,WALM018,Frisco,Home and lifestyle,27.0,2.0,17/11/22,16:18:00,Ewallet,6.0,0.48,54.0,25.919999999999998
4294,WALM097,Alice,Fashion accessories,43.0,3.0,07/12/21,18:50:00,Ewallet,5.0,0.18,129.0,23.22
4295,WALM063,Georgetown,Home and lifestyle,32.0,3.0,03/11/21,15:01:00,Ewallet,6.0,0.33,96.0,31.68
4296,WALM053,Conroe,Fashion accessories,42.0,3.0,10/11/22,17:42:00,Ewallet,5.0,0.21,126.0,26.459999999999997
4297,WALM044,Pharr,Home and lifestyle,60.0,2.0,20/11/23,17:54:00,Ewallet,4.0,0.48,120.0,57.599999999999994
4298,WALM045,Missouri City,Fashion accessories,36.0,2.0,05/10/23,19:05:00,Credit card,4.0,0.48,72.0,34.56
4299,WALM016,Brownsville,Home and lifestyle,26.0,1.0,30/09/21,16:48:00,Ewallet,4.0,0.48,26.0,12.48
4300,WALM052,Mansfield,Fashion accessories,42.0,2.0,05/11/23,15:55:00,Ewallet,8.0,0.57,84.0,47.879999999999995
4301,WALM011,Lubbock,Home and lifestyle,79.0,2.0,15/12/21,18:09:00,Ewallet,8.0,0.48,158.0,75.84
4302,WALM090,Brownwood,Fashion accessories,79.0,1.0,06/11/23,18:30:00,Ewallet,6.0,0.33,79.0,26.07
4303,WALM045,Missouri City,Home and lifestyle,53.0,1.0,28/12/22,20:08:00,Credit card,9.0,0.48,53.0,25.439999999999998
4304,WALM059,Pflugerville,Fashion accessories,50.0,2.0,07/10/22,20:51:00,Ewallet,8.0,0.33,100.0,33.0
4305,WALM019,Pasadena,Home and lifestyle,36.0,1.0,29/10/22,17:46:00,Ewallet,8.0,0.48,36.0,17.28
4306,WALM013,Irving,Fashion accessories,65.0,3.0,30/09/21,19:13:00,Ewallet,7.0,0.48,195.0,93.6
4307,WALM071,Lufkin,Home and lifestyle,83.0,1.0,31/12/22,19:06:00,Ewallet,6.0,0.33,83.0,27.39
4308,WALM079,La Porte,Fashion accessories,53.0,3.0,29/08/20,15:32:00,Ewallet,8.0,0.33,159.0,52.470000000000006
4309,WALM010,Laredo,Home and lifestyle,30.0,1.0,25/12/22,18:04:00,Ewallet,9.0,0.48,30.0,14.399999999999999
4310,WALM058,Port Arthur,Fashion accessories,68.0,2.0,24/11/21,20:16:00,Ewallet,8.0,0.33,136.0,44.88
4311,WALM098,Mineral Wells,Home and lifestyle,46.0,2.0,26/09/22,17:49:00,Ewallet,4.0,0.18,92.0,16.56
4312,WALM053,Conroe,Fashion accessories,67.0,3.0,04/10/20,15:56:00,Ewallet,4.0,0.21,201.0,42.21
4313,WALM093,Angleton,Home and lifestyle,78.0,3.0,11/09/21,17:16:00,Ewallet,8.0,0.33,234.0,77.22
4314,WALM058,Port Arthur,Fashion accessories,28.0,2.0,22/10/22,18:55:00,Ewallet,8.0,0.33,56.0,18.48
4315,WALM036,Allen,Home and lifestyle,21.0,1.0,13/08/20,19:17:00,Ewallet,7.0,0.48,21.0,10.08
4316,WALM034,College Station,Fashion accessories,65.0,2.0,01/10/20,20:50:00,Ewallet,8.0,0.48,130.0,62.4
4317,WALM048,Harlingen,Home and lifestyle,81.0,2.0,06/11/23,17:37:00,Ewallet,5.0,0.48,162.0,77.75999999999999
4318,WALM022,Mesquite,Fashion accessories,34.0,1.0,03/11/22,16:00:00,Ewallet,5.0,0.48,34.0,16.32
4319,WALM028,Odessa,Home and lifestyle,16.0,3.0,05/09/20,15:18:00,Ewallet,9.0,0.48,48.0,23.04
4320,WALM018,Frisco,Fashion accessories,25.0,3.0,20/09/22,16:53:00,Ewallet,4.0,0.48,75.0,36.0
4321,WALM030,Richardson,Home and lifestyle,53.0,2.0,23/11/22,19:45:00,Ewallet,8.0,0.48,106.0,50.879999999999995
4322,WALM041,Mission,Fashion accessories,37.0,1.0,09/10/22,18:58:00,Ewallet,9.0,0.48,37.0,17.759999999999998
4323,WALM096,Eagle Pass,Home and lifestyle,84.0,2.0,21/09/23,16:05:00,Ewallet,7.0,0.18,168.0,30.24
4324,WALM049,North Richland Hills,Fashion accessories,39.0,1.0,06/08/20,16:09:00,Ewallet,4.0,0.48,39.0,18.72
4325,WALM058,Port Arthur,Home and lifestyle,45.0,1.0,30/09/23,15:29:00,Ewallet,8.0,0.33,45.0,14.850000000000001
4326,WALM005,Fort Worth,Fashion accessories,68.0,2.0,06/10/22,15:08:00,Ewallet,9.0,0.48,136.0,65.28
4327,WALM070,Hurst,Home and lifestyle,17.0,2.0,17/08/21,16:47:00,Ewallet,5.0,0.33,34.0,11.22
4328,WALM066,Grapevine,Fashion accessories,78.0,1.0,13/11/23,20:24:00,Ewallet,6.0,0.33,78.0,25.740000000000002
4329,WALM019,Pasadena,Home and lifestyle,70.0,2.0,03/08/23,17:42:00,Ewallet,9.0,0.48,140.0,67.2
4330,WALM077,Coppell,Fashion accessories,70.0,3.0,18/11/23,16:38:00,Ewallet,8.0,0.33,210.0,69.3
4331,WALM094,Alamo,Home and lifestyle,83.0,2.0,12/11/22,15:11:00,Ewallet,4.0,0.33,166.0,54.78
4332,WALM100,Canyon,Fashion accessories,61.0,2.0,11/11/21,20:08:00,Ewallet,9.0,0.18,122.0,21.96
4333,WALM018,Frisco,Home and lifestyle,48.0,3.0,19/08/23,15:05:00,Ewallet,5.0,0.48,144.0,69.12
4334,WALM028,Odessa,Fashion accessories,73.0,2.0,26/08/21,15:01:00,Ewallet,4.0,0.48,146.0,70.08
4335,WALM021,McAllen,Home and lifestyle,18.0,1.0,13/08/22,16:57:00,Ewallet,4.0,0.48,18.0,8.64
4336,WALM060,DeSoto,Fashion accessories,74.0,2.0,12/11/21,17:07:00,Ewallet,7.0,0.33,148.0,48.84
4337,WALM013,Irving,Home and lifestyle,23.0,2.0,26/11/23,17:36:00,Ewallet,4.0,0.48,46.0,22.08
4338,WALM021,McAllen,Fashion accessories,34.0,1.0,13/08/21,15:32:00,Ewallet,5.0,0.48,34.0,16.32
4339,WALM095,Big Spring,Home and lifestyle,35.0,1.0,31/08/21,19:09:00,Ewallet,5.0,0.33,35.0,11.55
4340,WALM020,Killeen,Fashion accessories,15.0,1.0,25/12/21,20:09:00,Ewallet,5.0,0.48,15.0,7.199999999999999
4341,WALM088,Cleburne,Home and lifestyle,39.0,3.0,26/11/21,15:18:00,Ewallet,9.0,0.33,117.0,38.61
4342,WALM020,Killeen,Fashion accessories,44.0,1.0,03/12/20,18:48:00,Ewallet,4.0,0.48,44.0,21.119999999999997
4343,WALM061,Cedar Park,Home and lifestyle,50.0,2.0,25/09/21,16:54:00,Ewallet,8.0,0.33,100.0,33.0
4344,WALM077,Coppell,Fashion accessories,44.0,3.0,11/11/23,17:39:00,Ewallet,5.0,0.33,132.0,43.56
4345,WALM063,Georgetown,Home and lifestyle,39.0,1.0,09/12/20,15:13:00,Ewallet,4.0,0.33,39.0,12.870000000000001
4346,WALM077,Coppell,Fashion accessories,18.0,2.0,28/08/21,15:11:00,Ewallet,5.0,0.33,36.0,11.88
4347,WALM060,DeSoto,Home and lifestyle,53.0,3.0,21/09/21,17:19:00,Ewallet,4.0,0.33,159.0,52.470000000000006
4348,WALM069,Rockwall,Fashion accessories,49.0,3.0,04/10/20,20:44:00,Ewallet,5.0,0.33,147.0,48.510000000000005
4349,WALM077,Coppell,Home and lifestyle,30.0,1.0,01/12/23,17:25:00,Ewallet,8.0,0.33,30.0,9.9
4350,WALM078,Del Rio,Fashion accessories,43.0,1.0,17/09/22,18:12:00,Ewallet,9.0,0.33,43.0,14.190000000000001
4351,WALM022,Mesquite,Home and lifestyle,82.0,2.0,21/09/21,18:51:00,Ewallet,6.0,0.48,164.0,78.72
4352,WALM066,Grapevine,Fashion accessories,66.0,2.0,25/11/20,17:27:00,Ewallet,4.0,0.33,132.0,43.56
4353,WALM011,Lubbock,Home and lifestyle,22.0,1.0,14/12/21,18:04:00,Ewallet,9.0,0.48,22.0,10.559999999999999
4354,WALM093,Angleton,Fashion accessories,16.0,3.0,01/11/23,20:22:00,Ewallet,7.0,0.33,48.0,15.84
4355,WALM013,Irving,Home and lifestyle,21.0,2.0,07/11/22,16:41:00,Ewallet,6.0,0.48,42.0,20.16
4356,WALM011,Lubbock,Fashion accessories,23.0,2.0,01/09/20,16:37:00,Ewallet,4.0,0.48,46.0,22.08
4357,WALM052,Mansfield,Home and lifestyle,52.0,2.0,02/12/21,19:49:00,Ewallet,9.0,0.57,104.0,59.279999999999994
4358,WALM083,Farmers Branch,Fashion accessories,30.0,3.0,14/12/22,15:07:00,Ewallet,8.0,0.33,90.0,29.700000000000003
4359,WALM048,Harlingen,Home and lifestyle,44.0,2.0,15/12/21,16:09:00,Ewallet,4.0,0.48,88.0,42.239999999999995
4360,WALM098,Mineral Wells,Fashion accessories,83.0,2.0,20/11/21,18:48:00,Ewallet,6.0,0.18,166.0,29.88
4361,WALM092,Lake Jackson,Home and lifestyle,20.0,1.0,12/09/20,16:28:00,Ewallet,9.0,0.33,20.0,6.6000000000000005
4362,WALM090,Brownwood,Fashion accessories,22.0,2.0,28/09/23,20:32:00,Ewallet,7.0,0.33,44.0,14.520000000000001
4363,WALM041,Mission,Home and lifestyle,50.0,3.0,11/11/21,16:08:00,Ewallet,4.0,0.48,150.0,72.0
4364,WALM061,Cedar Park,Fashion accessories,18.0,3.0,29/08/23,15:56:00,Ewallet,7.0,0.33,54.0,17.82
4365,WALM037,League City,Home and lifestyle,27.0,1.0,24/09/21,20:39:00,Ewallet,8.0,0.48,27.0,12.959999999999999
4366,WALM017,McKinney,Fashion accessories,33.0,3.0,03/12/20,17:09:00,Ewallet,9.0,0.48,99.0,47.519999999999996
4367,WALM006,El Paso,Home and lifestyle,43.0,3.0,08/12/20,16:21:00,Ewallet,8.0,0.48,129.0,61.919999999999995
4368,WALM092,Lake Jackson,Fashion accessories,33.0,3.0,20/09/23,16:23:00,Ewallet,5.0,0.33,99.0,32.67
4369,WALM057,Euless,Home and lifestyle,68.0,1.0,22/12/22,17:28:00,Ewallet,8.0,0.33,68.0,22.44
4370,WALM060,DeSoto,Fashion accessories,76.0,1.0,31/12/22,17:14:00,Ewallet,7.0,0.33,76.0,25.080000000000002
4371,WALM047,Flower Mound,Home and lifestyle,63.0,3.0,26/08/20,18:49:00,Ewallet,4.0,0.48,189.0,90.72
4372,WALM019,Pasadena,Fashion accessories,64.0,3.0,07/09/20,15:49:00,Ewallet,5.0,0.48,192.0,92.16
4373,WALM088,Cleburne,Home and lifestyle,23.0,2.0,12/10/20,20:25:00,Ewallet,4.0,0.33,46.0,15.180000000000001
4374,WALM005,Fort Worth,Fashion accessories,32.0,1.0,16/08/21,18:31:00,Ewallet,4.0,0.48,32.0,15.36
4375,WALM016,Brownsville,Home and lifestyle,62.0,1.0,12/09/22,15:52:00,Ewallet,9.0,0.48,62.0,29.759999999999998
4376,WALM076,Huntsville,Fashion accessories,63.0,1.0,20/11/22,15:48:00,Ewallet,8.0,0.33,63.0,20.790000000000003
4377,WALM015,Grand Prairie,Home and lifestyle,81.0,1.0,16/12/22,17:29:00,Ewallet,4.0,0.48,81.0,38.879999999999995
4378,WALM019,Pasadena,Fashion accessories,57.0,1.0,30/10/23,20:19:00,Ewallet,7.0,0.48,57.0,27.36
4379,WALM053,Conroe,Home and lifestyle,39.0,1.0,03/10/21,15:22:00,Ewallet,6.0,0.57,39.0,22.229999999999997
4380,WALM077,Coppell,Fashion accessories,22.0,2.0,31/12/21,18:15:00,Ewallet,9.0,0.33,44.0,14.520000000000001
4381,WALM048,Harlingen,Home and lifestyle,20.0,2.0,27/11/23,17:12:00,Ewallet,6.0,0.48,40.0,19.2
4382,WALM077,Coppell,Fashion accessories,17.0,1.0,28/10/22,15:12:00,Ewallet,5.0,0.33,17.0,5.61
4383,WALM045,Missouri City,Home and lifestyle,79.0,1.0,31/10/22,16:08:00,Credit card,5.0,0.48,79.0,37.92
4384,WALM006,El Paso,Fashion accessories,48.0,3.0,20/12/23,18:50:00,Ewallet,7.0,0.48,144.0,69.12
4385,WALM083,Farmers Branch,Home and lifestyle,56.0,2.0,16/11/20,19:06:00,Ewallet,8.0,0.33,112.0,36.96
4386,WALM077,Coppell,Fashion accessories,20.0,2.0,17/08/22,19:57:00,Ewallet,5.0,0.33,40.0,13.200000000000001
4387,WALM079,La Porte,Home and lifestyle,71.0,3.0,05/09/23,20:42:00,Ewallet,6.0,0.33,213.0,70.29
4388,WALM017,McKinney,Fashion accessories,25.0,1.0,08/12/20,17:15:00,Ewallet,4.0,0.48,25.0,12.0
4389,WALM026,Denton,Home and lifestyle,76.0,1.0,23/09/21,15:01:00,Ewallet,8.0,0.48,76.0,36.48
4390,WALM051,New Braunfels,Fashion accessories,33.0,1.0,10/08/21,18:47:00,Ewallet,7.0,0.57,33.0,18.81
4391,WALM080,Nacogdoches,Home and lifestyle,40.0,2.0,24/10/20,17:26:00,Ewallet,9.0,0.33,80.0,26.400000000000002
4392,WALM057,Euless,Fashion accessories,55.0,1.0,08/08/21,17:37:00,Ewallet,8.0,0.33,55.0,18.150000000000002
4393,WALM033,Pearland,Home and lifestyle,78.0,3.0,30/11/22,15:11:00,Ewallet,6.0,0.48,234.0,112.32
4394,WALM010,Laredo,Fashion accessories,18.0,3.0,02/12/23,20:51:00,Ewallet,9.0,0.48,54.0,25.919999999999998
4395,WALM090,Brownwood,Home and lifestyle,32.0,2.0,28/09/21,16:20:00,Ewallet,4.0,0.33,64.0,21.12
4396,WALM053,Conroe,Fashion accessories,83.0,1.0,10/09/23,15:24:00,Ewallet,4.0,0.21,83.0,17.43
4397,WALM027,Abilene,Home and lifestyle,21.0,3.0,01/12/22,19:11:00,Ewallet,7.0,0.48,63.0,30.24
4398,WALM009,Plano,Fashion accessories,66.0,3.0,19/12/21,17:48:00,Ewallet,6.0,0.48,198.0,95.03999999999999
4399,WALM085,Kerrville,Home and lifestyle,59.0,3.0,16/12/20,18:42:00,Ewallet,8.0,0.33,177.0,58.410000000000004
4400,WALM036,Allen,Fashion accessories,61.0,1.0,14/08/22,15:05:00,Ewallet,7.0,0.48,61.0,29.279999999999998
4401,WALM092,Lake Jackson,Home and lifestyle,38.0,1.0,10/11/21,16:00:00,Ewallet,5.0,0.33,38.0,12.540000000000001
4402,WALM030,Richardson,Fashion accessories,42.0,1.0,25/10/21,15:41:00,Ewallet,9.0,0.48,42.0,20.16
4403,WALM077,Coppell,Home and lifestyle,48.0,1.0,12/09/20,15:45:00,Ewallet,7.0,0.33,48.0,15.84
4404,WALM028,Odessa,Fashion accessories,84.0,2.0,12/11/22,19:35:00,Ewallet,4.0,0.48,168.0,80.64
4405,WALM030,Richardson,Home and lifestyle,85.0,1.0,19/09/21,18:57:00,Ewallet,5.0,0.48,85.0,40.8
4406,WALM020,Killeen,Fashion accessories,85.0,3.0,20/11/21,19:44:00,Ewallet,4.0,0.48,255.0,122.39999999999999
4407,WALM019,Pasadena,Home and lifestyle,76.0,3.0,10/12/20,18:53:00,Ewallet,4.0,0.48,228.0,109.44
4408,WALM002,Dallas,Fashion accessories,35.0,1.0,02/10/21,16:46:00,Ewallet,7.0,0.36,35.0,12.6
4409,WALM043,Baytown,Home and lifestyle,59.0,1.0,26/09/21,18:25:00,Ewallet,4.0,0.48,59.0,28.32
4410,WALM090,Brownwood,Fashion accessories,26.0,3.0,07/11/20,18:26:00,Ewallet,6.0,0.33,78.0,25.740000000000002
4411,WALM091,Little Elm,Home and lifestyle,63.0,3.0,29/11/23,19:25:00,Ewallet,6.0,0.33,189.0,62.370000000000005
4412,WALM039,Longview,Fashion accessories,56.0,1.0,13/12/23,19:52:00,Ewallet,4.0,0.48,56.0,26.88
4413,WALM079,La Porte,Home and lifestyle,41.0,1.0,01/11/23,19:03:00,Ewallet,6.0,0.33,41.0,13.530000000000001
4414,WALM012,Garland,Fashion accessories,48.0,2.0,29/11/23,16:00:00,Ewallet,4.0,0.48,96.0,46.08
4415,WALM088,Cleburne,Home and lifestyle,38.0,1.0,29/10/21,15:20:00,Ewallet,6.0,0.33,38.0,12.540000000000001
4416,WALM020,Killeen,Fashion accessories,30.0,3.0,26/12/20,15:05:00,Ewallet,7.0,0.48,90.0,43.199999999999996
4417,WALM095,Big Spring,Home and lifestyle,66.0,3.0,03/12/21,15:06:00,Ewallet,9.0,0.33,198.0,65.34
4418,WALM059,Pflugerville,Fashion accessories,20.0,3.0,11/09/23,18:36:00,Ewallet,9.0,0.33,60.0,19.8
4419,WALM061,Cedar Park,Home and lifestyle,49.0,1.0,22/09/21,20:09:00,Ewallet,7.0,0.33,49.0,16.17
4420,WALM018,Frisco,Fashion accessories,20.0,1.0,20/09/20,16:13:00,Ewallet,6.0,0.48,20.0,9.6
4421,WALM051,New Braunfels,Home and lifestyle,34.0,1.0,30/12/21,16:45:00,Ewallet,4.0,0.48,34.0,16.32
4422,WALM021,McAllen,Fashion accessories,58.0,3.0,29/09/20,17:53:00,Ewallet,5.0,0.48,174.0,83.52
4423,WALM092,Lake Jackson,Home and lifestyle,24.0,1.0,27/10/20,18:59:00,Ewallet,4.0,0.33,24.0,7.92
4424,WALM013,Irving,Fashion accessories,18.0,2.0,19/09/23,17:08:00,Ewallet,5.0,0.48,36.0,17.28
4425,WALM057,Euless,Home and lifestyle,66.0,3.0,29/11/21,15:47:00,Ewallet,6.0,0.33,198.0,65.34
4426,WALM033,Pearland,Fashion accessories,33.0,1.0,24/11/20,16:24:00,Ewallet,6.0,0.48,33.0,15.84
4427,WALM048,Harlingen,Home and lifestyle,34.0,1.0,04/12/21,20:24:00,Ewallet,5.0,0.48,34.0,16.32
4428,WALM059,Pflugerville,Fashion accessories,18.0,1.0,18/12/23,17:20:00,Ewallet,7.0,0.33,18.0,5.94
4429,WALM077,Coppell,Home and lifestyle,71.0,1.0,31/10/23,20:05:00,Ewallet,5.0,0.33,71.0,23.43
4430,WALM007,Arlington,Fashion accessories,61.0,1.0,03/12/20,18:43:00,Ewallet,9.0,0.48,61.0,29.279999999999998
4431,WALM028,Odessa,Home and lifestyle,58.0,3.0,14/10/20,17:43:00,Ewallet,6.0,0.48,174.0,83.52
4432,WALM031,Lewisville,Fashion accessories,79.0,1.0,21/09/23,19:51:00,Ewallet,8.0,0.48,79.0,37.92
4433,WALM052,Mansfield,Home and lifestyle,81.0,1.0,02/12/22,18:37:00,Ewallet,4.0,0.57,81.0,46.169999999999995
4434,WALM020,Killeen,Fashion accessories,55.0,2.0,04/10/22,19:44:00,Ewallet,7.0,0.48,110.0,52.8
4435,WALM094,Alamo,Home and lifestyle,20.0,3.0,14/12/22,20:08:00,Ewallet,7.0,0.33,60.0,19.8
4436,WALM097,Alice,Fashion accessories,15.0,1.0,17/08/20,15:49:00,Ewallet,6.0,0.18,15.0,2.6999999999999997
4437,WALM045,Missouri City,Home and lifestyle,60.0,1.0,02/10/20,17:17:00,Credit card,7.0,0.48,60.0,28.799999999999997
4438,WALM096,Eagle Pass,Fashion accessories,25.0,1.0,05/09/20,20:31:00,Ewallet,4.0,0.18,25.0,4.5
4439,WALM069,Rockwall,Home and lifestyle,46.0,2.0,17/12/23,17:59:00,Ewallet,4.0,0.33,92.0,30.360000000000003
4440,WALM072,Lancaster,Fashion accessories,40.0,3.0,25/08/22,15:33:00,Ewallet,6.0,0.33,120.0,39.6
4441,WALM037,League City,Home and lifestyle,79.0,1.0,13/09/22,19:48:00,Ewallet,7.0,0.48,79.0,37.92
4442,WALM023,Midland,Fashion accessories,56.0,3.0,05/08/22,15:48:00,Ewallet,9.0,0.48,168.0,80.64
4443,WALM031,Lewisville,Home and lifestyle,27.0,3.0,22/09/20,18:47:00,Ewallet,6.0,0.48,81.0,38.879999999999995
4444,WALM013,Irving,Fashion accessories,36.0,1.0,25/09/23,19:42:00,Ewallet,5.0,0.48,36.0,17.28
4445,WALM047,Flower Mound,Home and lifestyle,27.0,2.0,23/09/22,18:15:00,Ewallet,8.0,0.48,54.0,25.919999999999998
4446,WALM007,Arlington,Fashion accessories,31.0,3.0,11/10/20,15:15:00,Ewallet,8.0,0.48,93.0,44.64
4447,WALM078,Del Rio,Home and lifestyle,32.0,2.0,06/08/21,18:41:00,Ewallet,4.0,0.33,64.0,21.12
4448,WALM080,Nacogdoches,Fashion accessories,20.0,1.0,04/09/21,19:07:00,Ewallet,7.0,0.33,20.0,6.6000000000000005
4449,WALM097,Alice,Home and lifestyle,56.0,2.0,22/12/22,16:52:00,Ewallet,6.0,0.18,112.0,20.16
4450,WALM057,Euless,Fashion accessories,67.0,2.0,23/09/20,19:32:00,Ewallet,5.0,0.33,134.0,44.22
4451,WALM004,Austin,Home and lifestyle,60.0,2.0,15/11/20,19:39:00,Ewallet,6.0,0.48,120.0,57.599999999999994
4452,WALM033,Pearland,Fashion accessories,22.0,3.0,30/12/22,20:42:00,Ewallet,6.0,0.48,66.0,31.68
4453,WALM045,Missouri City,Home and lifestyle,58.0,1.0,23/10/21,19:25:00,Credit card,4.0,0.48,58.0,27.84
4454,WALM061,Cedar Park,Fashion accessories,78.0,2.0,10/10/22,19:48:00,Ewallet,5.0,0.33,156.0,51.480000000000004
4455,WALM098,Mineral Wells,Home and lifestyle,62.0,3.0,06/11/21,20:18:00,Ewallet,8.0,0.18,186.0,33.48
4456,WALM092,Lake Jackson,Fashion accessories,16.0,1.0,19/11/22,19:10:00,Ewallet,7.0,0.33,16.0,5.28
4457,WALM079,La Porte,Home and lifestyle,18.0,1.0,19/11/23,16:35:00,Ewallet,5.0,0.33,18.0,5.94
4458,WALM095,Big Spring,Fashion accessories,83.0,3.0,01/09/22,17:17:00,Ewallet,8.0,0.33,249.0,82.17
4459,WALM041,Mission,Home and lifestyle,75.0,3.0,08/12/22,15:07:00,Ewallet,4.0,0.48,225.0,108.0
4460,WALM017,McKinney,Fashion accessories,23.0,2.0,01/12/21,18:23:00,Ewallet,6.0,0.48,46.0,22.08
4461,WALM069,Rockwall,Home and lifestyle,60.0,1.0,18/08/21,17:28:00,Ewallet,6.0,0.33,60.0,19.8
4462,WALM080,Nacogdoches,Fashion accessories,58.0,2.0,09/08/21,18:02:00,Ewallet,9.0,0.33,116.0,38.28
4463,WALM017,McKinney,Home and lifestyle,31.0,2.0,28/10/22,18:30:00,Ewallet,5.0,0.48,62.0,29.759999999999998
4464,WALM030,Richardson,Fashion accessories,67.0,3.0,04/08/20,17:43:00,Ewallet,7.0,0.48,201.0,96.47999999999999
4465,WALM095,Big Spring,Home and lifestyle,20.0,1.0,30/12/23,16:05:00,Ewallet,5.0,0.33,20.0,6.6000000000000005
4466,WALM070,Hurst,Fashion accessories,31.0,2.0,22/12/21,16:31:00,Ewallet,9.0,0.33,62.0,20.46
4467,WALM005,Fort Worth,Home and lifestyle,62.0,2.0,14/09/23,17:02:00,Ewallet,4.0,0.48,124.0,59.519999999999996
4468,WALM095,Big Spring,Fashion accessories,72.0,1.0,12/10/23,17:39:00,Ewallet,9.0,0.33,72.0,23.76
4469,WALM097,Alice,Home and lifestyle,72.0,3.0,29/08/22,20:39:00,Ewallet,9.0,0.18,216.0,38.879999999999995
4470,WALM041,Mission,Fashion accessories,29.0,1.0,23/10/22,18:22:00,Ewallet,9.0,0.48,29.0,13.92
4471,WALM051,New Braunfels,Home and lifestyle,36.0,3.0,01/10/20,15:27:00,Ewallet,6.0,0.48,108.0,51.839999999999996
4472,WALM004,Austin,Fashion accessories,66.0,3.0,05/09/21,15:49:00,Ewallet,8.0,0.48,198.0,95.03999999999999
4473,WALM020,Killeen,Home and lifestyle,67.0,2.0,02/08/20,20:07:00,Ewallet,9.0,0.48,134.0,64.32
4474,WALM067,Haltom City,Fashion accessories,64.0,3.0,21/12/22,16:19:00,Ewallet,8.0,0.33,192.0,63.36
4475,WALM042,Bryan,Home and lifestyle,33.0,2.0,15/09/22,18:28:00,Ewallet,4.0,0.48,66.0,31.68
4476,WALM026,Denton,Fashion accessories,27.0,3.0,14/11/21,19:42:00,Ewallet,5.0,0.48,81.0,38.879999999999995
4477,WALM047,Flower Mound,Home and lifestyle,45.0,2.0,06/11/22,20:34:00,Ewallet,9.0,0.48,90.0,43.199999999999996
4478,WALM023,Midland,Fashion accessories,32.0,2.0,21/09/21,17:01:00,Ewallet,6.0,0.48,64.0,30.72
4479,WALM098,Mineral Wells,Home and lifestyle,53.0,3.0,03/10/22,20:58:00,Ewallet,6.0,0.18,159.0,28.619999999999997
4480,WALM061,Cedar Park,Fashion accessories,80.0,2.0,21/08/21,15:26:00,Ewallet,8.0,0.33,160.0,52.800000000000004
4481,WALM049,North Richland Hills,Home and lifestyle,37.0,1.0,07/10/22,20:12:00,Ewallet,6.0,0.48,37.0,17.759999999999998
4482,WALM021,McAllen,Fashion accessories,34.0,2.0,26/09/20,17:42:00,Ewallet,5.0,0.48,68.0,32.64
4483,WALM085,Kerrville,Home and lifestyle,84.0,1.0,21/10/22,17:51:00,Ewallet,6.0,0.33,84.0,27.720000000000002
